"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
17,18,6,4,8,2,0,8,7,4
12,12,6,2,6,5,2,12,6,10
7,7,5,3,7,3,3,13,8,9
9,11,5,5,6,2,1,11,3,7
11,11,5,1,7,3,0,9,5,9
17,15,2,0,11,1,0,12,6,10
16,17,5,2,14,1,0,14,3,9
18,17,4,1,7,2,0,12,4,9
13,15,3,0,6,1,0,8,5,8
17,16,3,3,8,1,1,12,4,8
14,15,5,4,8,3,0,10,3,6
11,12,5,4,8,4,4,21,5,11
8,11,6,5,5,3,3,17,2,8
9,8,6,1,6,4,3,13,3,8
11,11,5,2,10,2,4,14,1,9
16,16,5,1,9,2,2,27,1,7
20,18,6,0,7,1,3,37,0,10
19,18,4,0,10,3,2,19,2,9
15,12,3,2,7,3,2,16,4,8
17,15,4,1,5,3,1,14,0,8
16,17,5,3,8,0,4,12,1,9
13,12,7,2,7,2,4,19,3,13
9,11,6,3,8,1,3,15,2,10
8,11,5,3,8,4,4,13,0,9
9,10,3,0,6,2,6,14,2,13
15,17,4,0,12,0,3,25,0,13
16,18,5,3,10,2,7,37,0,12
17,17,5,1,8,1,5,21,2,12
15,14,4,1,9,2,5,14,3,10
16,14,3,3,6,1,3,17,2,9
15,17,6,1,6,3,5,13,1,9
13,14,8,3,6,4,7,19,4,17
11,10,4,3,6,5,10,15,4,14
8,8,5,1,7,1,7,11,4,10
12,11,4,3,8,3,8,15,2,12
16,17,7,0,8,1,14,27,2,22
20,20,7,0,11,2,14,35,0,23
18,18,4,4,8,2,10,23,3,21
15,13,3,5,8,4,8,15,2,11
17,17,5,1,7,1,8,14,0,15
14,17,3,0,9,3,5,14,1,16
13,13,9,1,6,2,5,24,8,17
10,10,4,1,9,1,4,19,6,14
9,9,5,3,5,3,5,14,5,11
11,10,6,3,8,1,5,16,7,16
14,17,4,0,10,1,5,33,6,28
18,16,4,0,10,1,7,56,8,26
19,19,5,3,9,0,6,28,6,24
14,14,6,3,7,2,7,16,7,16
19,14,3,0,7,1,7,19,8,18
14,16,5,2,5,0,7,16,5,13
13,13,7,2,7,5,8,21,11,18
11,9,4,2,8,3,9,17,8,14
10,9,6,4,7,6,8,11,5,13
11,12,6,1,5,3,7,15,8,17
15,17,2,0,10,3,8,40,15,32
18,19,3,3,7,4,12,73,12,28
17,17,5,1,7,2,10,32,10,25
14,13,5,0,8,5,6,17,8,15
18,16,3,0,6,2,8,20,7,16
12,14,5,2,5,4,8,19,7,14
13,14,6,5,7,4,5,27,15,18
10,10,6,3,7,1,6,17,10,15
9,9,4,0,7,3,5,15,11,14
8,10,5,2,7,2,5,17,12,12
19,18,6,3,10,0,8,50,30,29
17,19,4,0,9,0,7,126,25,29
21,18,4,2,9,4,6,40,20,20
14,13,5,2,9,1,8,24,13,15
17,18,5,3,8,2,7,22,13,13
19,16,5,1,7,4,5,19,14,15
17,16,6,4,7,7,4,26,16,19
10,10,5,2,8,3,6,20,10,15
10,10,4,2,6,3,5,16,11,12
11,10,3,3,7,6,4,19,15,17
15,15,5,1,9,3,5,55,48,35
22,19,6,0,10,2,9,127,31,34
18,18,3,0,10,5,8,44,22,27
16,13,2,3,8,2,7,25,19,19
17,17,4,1,8,4,6,25,17,17
16,16,5,2,10,3,8,19,13,16
11,14,6,4,3,3,6,25,19,19
10,11,6,1,7,2,7,18,14,16
8,9,4,3,3,1,6,16,15,15
10,10,3,4,7,3,4,20,15,15
20,15,6,0,9,2,6,57,44,39
18,21,4,1,5,1,5,117,61,50
20,18,2,1,6,3,4,45,34,29
13,14,3,2,8,3,6,26,20,18
17,17,5,0,3,5,4,23,19,21
17,16,4,4,6,7,4,20,20,17
13,13,6,2,6,3,8,27,21,17
6,8,3,5,6,1,7,19,16,11
9,9,5,2,7,4,7,15,10,10
11,10,7,3,9,3,9,17,14,13
16,17,4,2,7,1,9,58,43,20
16,18,0,3,7,0,12,141,78,21
19,17,5,1,11,0,11,44,34,16
17,16,5,2,8,3,9,26,23,12
17,17,2,2,8,0,9,24,24,10
16,13,5,4,7,1,10,20,18,10
13,15,5,4,7,4,7,22,19,13
13,10,4,5,6,3,8,19,15,11
12,8,5,3,7,2,8,14,11,9
11,11,7,2,8,2,8,15,15,11
15,15,1,3,7,2,10,38,38,13
20,17,3,0,13,0,14,55,63,14
17,19,4,0,8,3,12,25,29,12
15,16,4,2,7,4,8,19,21,10
20,17,3,1,5,0,9,20,20,9
14,14,3,0,6,5,10,18,17,12
14,12,6,1,10,4,9,21,7,11
9,11,6,0,7,2,7,14,5,11
9,11,4,3,8,2,7,13,8,7
11,10,7,1,9,0,8,17,7,12
17,17,6,0,10,0,12,33,8,12
17,19,3,0,11,0,11,51,11,13
22,18,2,0,9,1,9,30,8,10
15,15,4,0,11,1,11,19,9,8
16,20,6,1,8,1,7,18,3,8
16,16,7,1,10,0,7,17,9,9
15,13,5,3,6,5,4,19,6,11
9,10,6,0,6,2,6,15,5,8
6,9,6,1,5,3,4,12,4,8
12,10,4,2,8,2,6,13,5,10
17,16,5,0,9,0,5,25,5,8
20,20,4,0,10,0,8,36,5,11
18,20,6,0,10,1,7,21,3,10
16,17,5,0,9,2,4,15,4,6
17,15,6,0,11,0,4,18,3,8
14,16,4,1,8,1,8,14,3,8
14,13,6,6,8,4,7,17,4,11
11,11,5,4,6,1,5,12,3,12
9,11,3,0,9,4,4,11,4,8
12,11,4,2,6,3,5,14,2,9
18,15,4,1,8,3,9,22,1,11
19,21,6,0,9,4,8,24,0,9
19,20,4,0,8,3,8,19,2,8
15,12,5,3,7,2,8,15,2,9
17,17,4,0,5,4,5,14,2,8
15,16,3,3,7,3,8,12,3,6
13,15,6,2,7,3,8,16,5,10
8,10,5,0,9,2,6,13,3,9
10,8,6,1,8,2,8,10,2,8
11,9,6,2,7,5,6,10,0,9
17,18,2,0,8,0,9,15,3,9
18,18,6,0,12,1,11,20,1,9
18,16,5,1,7,3,7,13,1,9
15,17,2,0,8,4,6,9,2,6
19,16,5,0,9,3,5,12,4,6
13,15,4,3,5,2,7,11,0,8
13,14,7,4,3,4,2,13,6,10
10,9,5,2,5,5,3,16,2,9
7,7,7,3,6,6,5,10,1,9
13,12,4,3,4,6,4,9,2,9
17,15,5,3,6,6,3,13,4,10
16,16,6,2,6,5,3,13,3,11
18,17,4,4,7,6,5,11,2,8
13,15,5,0,5,6,4,7,3,7
17,16,5,2,4,6,1,9,3,8
16,14,6,3,6,4,3,8,2,6
13,10,5,4,7,7,3,18,5,10
8,8,3,1,3,8,1,13,1,11
8,9,2,2,7,9,1,8,2,7
11,11,4,1,5,7,2,11,4,11
13,13,5,2,5,10,4,14,0,10
16,16,2,1,7,11,3,12,1,10
17,17,4,1,5,11,4,11,3,9
14,13,4,4,6,8,3,13,2,8
16,14,3,2,3,7,0,11,1,10
13,15,3,4,5,8,3,9,2,6
12,13,7,1,7,7,7,15,4,6
10,8,3,1,7,4,5,15,2,8
10,10,4,2,4,5,7,10,1,7
10,12,4,0,7,6,7,11,2,6
17,16,4,0,10,7,9,15,1,7
16,17,2,2,7,9,13,15,1,9
17,19,3,0,7,7,10,12,1,8
15,15,4,1,6,6,8,11,2,6
15,17,2,3,5,5,8,9,0,7
14,16,2,0,4,6,8,11,2,8
13,13,5,3,3,8,3,15,6,12
9,9,4,4,4,8,1,13,7,7
9,10,4,2,7,6,0,8,6,7
13,11,3,4,5,8,2,12,5,10
14,17,4,1,6,11,3,16,6,9
21,18,4,0,7,11,0,14,9,8
17,16,3,2,7,9,0,12,6,9
14,14,4,3,7,7,2,11,6,8
17,18,4,0,7,6,3,7,7,7
14,14,5,0,8,9,2,8,6,4
11,14,6,1,8,9,3,13,7,11
9,8,3,0,7,5,0,11,5,8
10,8,3,3,7,6,3,8,3,7
9,11,4,1,8,8,3,12,5,11
16,16,3,1,8,11,1,11,5,6
17,18,2,1,8,13,0,15,3,10
18,19,2,2,8,11,2,10,4,10
14,14,4,2,6,11,3,9,4,6
18,17,1,2,5,7,0,10,4,8
17,17,1,1,7,6,1,10,3,9
15,13,6,2,7,10,4,12,5,9
7,7,5,1,7,7,1,10,6,10
8,6,4,0,7,7,0,8,4,6
11,11,5,3,9,10,4,10,5,9
18,15,6,0,12,19,1,11,7,9
18,19,5,0,13,23,1,12,4,11
19,17,4,1,11,14,2,12,6,9
14,14,3,1,7,15,3,8,6,7
17,16,7,0,7,11,3,9,4,5
17,16,4,1,9,8,0,9,5,8
11,12,5,2,6,12,3,18,2,11
8,11,2,3,3,8,4,11,2,8
4,5,4,2,5,9,2,7,0,5
11,12,3,3,8,10,2,10,0,9
13,15,4,4,6,18,2,17,1,10
20,19,4,3,9,29,2,14,2,11
16,16,6,1,8,20,3,12,0,7
17,16,2,2,7,12,3,9,3,8
18,18,3,2,8,8,3,10,1,9
16,17,5,3,7,15,3,9,2,6
13,13,8,4,9,13,11,19,7,8
8,10,6,3,6,8,5,14,5,9
8,8,5,3,5,5,6,8,5,4
9,12,3,1,5,9,7,13,5,7
15,16,4,0,7,23,12,25,1,6
18,20,3,2,10,30,9,23,3,8
17,18,3,2,6,15,10,16,4,9
16,16,4,1,7,14,7,13,3,5
16,21,1,3,8,14,6,15,5,6
15,14,3,5,5,13,8,12,4,9
13,12,7,4,7,13,12,19,4,8
6,7,4,2,5,10,6,15,3,8
5,6,2,0,4,6,6,11,2,8
11,10,3,3,7,11,7,13,2,7
14,14,2,4,9,22,15,32,3,6
19,15,6,2,5,39,11,28,0,9
18,18,5,1,9,21,8,19,1,8
13,14,2,0,10,13,8,13,4,6
15,18,4,3,6,13,11,15,2,3
16,12,6,4,7,12,7,16,0,8
13,11,7,2,4,16,14,27,3,10
7,8,5,2,4,11,7,17,2,8
5,9,2,2,5,9,7,8,6,3
9,8,3,4,3,10,11,18,5,9
16,15,9,1,3,31,30,85,0,10
16,16,4,0,5,64,19,43,3,12
17,19,2,2,4,26,16,25,5,8
13,15,5,4,4,16,13,19,3,4
20,16,3,1,4,19,8,21,3,5
15,16,6,1,6,16,10,16,3,12
11,14,7,3,4,12,17,25,10,10
9,7,2,3,4,7,12,17,8,7
9,4,5,2,0,6,8,14,4,4
10,10,6,3,5,7,13,17,7,13
13,15,2,0,5,14,43,83,14,12
13,17,5,0,4,11,28,41,14,9
18,15,5,3,4,8,19,32,11,7
14,15,6,3,4,10,11,20,7,8
17,20,2,1,5,9,13,20,9,12
15,14,3,1,5,6,15,15,10,8
13,12,7,5,2,7,13,26,7,9
8,12,4,3,5,4,9,17,7,8
4,7,1,2,2,2,8,10,6,8
8,12,4,3,2,5,10,18,6,9
13,15,2,0,4,5,28,88,11,10
18,18,1,0,5,4,26,45,12,8
19,17,3,2,4,4,19,36,11,8
13,15,3,1,2,5,14,24,9,9
17,21,3,2,7,5,14,20,6,5
17,14,5,2,3,5,12,19,8,8
12,11,8,2,4,5,11,28,10,11
8,9,4,2,5,5,7,19,6,8
7,4,4,1,2,5,3,11,5,5
9,9,4,4,3,5,9,17,6,10
17,16,5,2,4,2,12,92,7,12
18,17,4,2,4,7,13,78,10,11
16,19,3,0,6,2,12,78,4,7
15,16,3,3,5,4,9,30,6,7
15,17,3,0,3,5,8,26,7,9
15,17,2,2,5,6,7,24,6,8
12,12,8,3,4,5,6,29,7,10
8,9,6,0,5,6,5,19,3,9
5,7,6,2,4,3,6,11,2,4
11,8,5,1,4,6,7,19,5,11
15,15,5,0,4,5,5,81,2,10
20,18,3,2,6,1,8,177,4,7
18,15,4,2,4,3,7,54,2,10
17,16,5,1,6,5,6,28,4,10
17,18,4,2,4,5,8,29,3,6
17,14,4,4,5,3,4,21,0,7
13,14,5,4,8,4,5,28,2,9
8,8,2,4,6,6,4,19,4,10
6,7,5,1,3,4,3,13,3,7
11,13,4,3,5,5,5,19,2,7
13,13,3,0,5,2,3,65,0,9
15,18,4,1,7,5,4,139,0,11
15,18,6,3,5,3,5,41,3,8
16,15,5,2,4,4,4,25,2,9
18,17,4,2,6,2,5,21,3,10
14,13,5,3,5,4,2,21,2,8
12,13,6,1,6,5,11,18,3,10
9,6,5,3,6,4,7,12,2,8
7,6,5,2,3,4,6,11,4,6
11,9,6,0,6,5,7,12,1,8
17,14,4,0,6,3,6,18,0,7
17,16,2,2,8,5,0,20,0,10
17,18,6,4,6,6,4,13,2,10
14,14,3,0,5,5,4,12,2,8
19,17,1,0,7,6,2,10,0,4
13,16,5,4,4,6,2,10,3,7
12,12,7,4,4,5,7,16,5,12
10,8,5,2,4,5,5,15,3,9
6,7,4,0,5,1,6,8,3,3
11,9,4,1,6,5,7,10,2,9
15,13,4,3,5,3,7,13,1,9
17,17,6,1,8,1,5,19,2,11
17,17,5,1,7,5,3,11,0,6
16,12,4,6,6,4,4,10,2,9
18,15,7,1,4,2,2,12,2,8
17,17,4,2,8,3,3,10,4,5
13,12,5,3,4,4,5,16,3,10
9,10,4,0,4,6,3,13,3,8
8,8,4,2,4,5,1,10,3,4
11,11,4,4,5,3,7,10,3,9
13,15,4,2,5,6,2,17,0,8
17,18,4,4,4,5,3,17,0,10
14,15,3,0,6,3,5,13,3,8
13,13,3,4,6,4,3,10,0,6
16,16,5,2,3,4,2,9,1,8
16,14,5,2,5,4,3,9,2,7
12,15,7,4,4,4,5,19,5,9
8,9,5,2,8,3,7,14,4,7
6,7,3,1,6,5,1,9,4,4
12,10,4,3,5,3,2,10,5,8
14,16,5,0,9,4,2,25,8,6
20,19,5,2,11,6,1,22,6,5
18,18,4,2,6,5,3,15,4,6
14,14,6,3,9,3,1,13,6,5
18,20,5,0,7,5,1,14,6,3
15,17,2,2,7,5,2,12,4,3
11,15,6,3,5,3,3,18,6,5
8,8,5,3,8,3,2,10,3,6
6,5,5,3,4,4,2,7,3,6
9,12,5,4,8,3,2,9,5,5
18,18,5,0,9,3,2,13,5,8
18,18,5,2,8,2,1,13,5,7
21,20,6,0,7,2,0,10,7,8
15,15,4,2,8,4,4,10,6,5
20,17,2,0,6,2,2,9,0,6
16,16,4,3,5,4,1,8,5,7
15,13,8,1,5,5,3,17,5,7
10,9,1,2,5,4,3,10,4,5
9,8,4,2,5,5,0,8,3,7
10,10,6,2,5,4,2,9,5,6
17,20,5,0,7,5,1,14,6,7
19,19,3,3,7,6,1,14,5,3
20,18,3,2,7,2,1,9,2,6
16,17,5,3,7,4,2,10,5,5
20,20,2,2,5,4,3,10,3,2
16,16,5,3,6,2,4,6,2,4
13,13,4,3,5,6,2,16,1,7
8,8,5,3,5,1,1,10,1,7
9,9,7,1,5,3,0,8,3,7
12,9,4,1,5,4,2,11,2,5
17,19,2,1,4,2,1,12,0,9
20,20,7,3,6,5,1,12,2,7
20,20,3,1,6,4,1,11,2,7
16,16,3,3,5,4,2,9,2,6
19,19,1,3,5,5,1,9,1,6
15,16,5,2,5,2,0,7,2,5
13,15,6,3,7,5,3,16,5,8
10,7,3,2,7,4,6,12,4,6
9,9,5,2,7,4,1,8,1,7
12,12,5,2,8,3,2,9,4,5
19,19,3,2,10,2,3,14,2,9
22,19,5,3,8,4,2,11,3,9
20,20,3,2,9,4,2,9,3,8
16,16,5,2,6,4,0,10,5,7
20,17,1,2,8,2,0,10,4,8
18,16,5,2,6,7,3,7,2,7
14,14,5,3,7,4,4,18,2,8
9,8,4,6,5,4,2,11,5,6
7,10,3,1,6,2,1,9,4,6
10,11,4,2,7,2,3,11,1,7
17,19,0,1,8,4,2,13,0,9
20,19,3,0,7,3,1,11,2,7
21,20,4,1,8,2,1,11,2,8
16,17,4,2,8,2,3,8,2,7
22,21,1,0,9,3,1,8,2,5
18,17,4,1,10,2,1,11,2,7
14,14,8,4,7,5,1,16,5,15
9,10,7,3,4,2,1,12,5,10
9,11,4,1,5,7,2,11,3,11
12,12,5,2,5,6,3,13,5,11
18,17,4,0,7,5,1,12,3,28
18,20,6,2,8,4,3,11,5,22
21,21,4,0,6,3,1,11,4,18
16,16,5,2,6,3,3,9,5,15
19,21,6,0,8,3,1,7,4,17
18,20,6,3,6,4,3,10,5,14
13,13,4,3,8,7,5,16,7,16
10,11,4,2,6,5,2,12,6,11
11,10,4,2,8,2,4,10,5,12
12,11,4,3,5,5,4,11,7,13
21,20,0,0,6,4,3,13,8,37
20,18,6,1,11,4,3,13,8,25
21,21,3,2,6,3,2,11,9,23
17,17,4,1,8,6,3,11,6,16
20,20,3,1,8,4,4,7,8,19
17,18,5,1,6,2,3,10,5,14
15,14,7,2,9,6,8,17,7,19
9,10,4,4,4,5,7,12,6,15
9,10,3,1,8,6,8,12,6,15
12,11,6,2,7,6,8,11,9,18
19,21,5,0,6,1,7,12,7,58
20,22,4,2,10,6,11,14,7,36
21,21,2,0,7,6,9,11,7,36
16,17,6,0,9,4,6,9,7,21
20,21,2,0,5,3,5,10,6,22
19,18,4,2,6,3,9,10,8,18
17,14,6,2,8,7,11,19,6,22
10,9,4,3,6,5,7,11,6,16
8,11,5,3,4,4,7,12,6,16
13,12,4,4,8,6,10,16,8,20
17,18,3,0,9,2,16,23,14,63
21,22,5,3,7,5,13,22,13,40
21,23,2,0,7,2,14,20,8,40
21,17,6,1,8,4,13,14,10,26
19,21,4,3,8,7,10,13,9,26
16,18,5,1,8,4,8,13,9,20
14,15,7,0,7,5,5,19,17,16
10,8,4,3,6,5,6,17,11,11
11,11,3,0,5,6,6,10,13,12
11,10,5,3,7,6,4,14,15,15
21,19,4,1,8,3,5,32,51,36
22,21,3,2,7,5,10,21,32,26
23,22,2,2,8,6,10,19,29,29
17,17,3,2,9,3,4,17,18,20
22,22,1,3,3,2,5,16,18,19
18,17,2,1,6,3,6,14,15,18
14,15,6,1,7,6,7,21,15,15
8,7,4,3,6,7,5,16,13,13
9,9,4,3,7,3,4,11,11,9
14,11,4,3,7,3,6,16,13,11
18,17,4,2,8,3,8,40,36,17
18,16,5,0,9,5,6,28,31,17
23,21,4,3,10,4,7,22,23,18
16,16,6,2,6,5,6,17,18,12
21,18,4,0,4,4,7,17,19,12
16,16,5,3,7,6,5,15,15,14
14,15,6,2,6,4,7,21,13,14
11,7,5,1,4,3,8,16,11,12
8,8,3,3,6,7,7,14,7,11
11,11,2,3,8,3,6,15,13,13
17,15,2,1,7,2,13,36,25,17
17,16,6,1,8,5,11,28,30,20
19,18,2,1,7,4,7,21,19,17
15,15,5,4,7,3,6,15,14,13
22,18,3,1,7,3,10,15,12,17
15,16,3,1,6,4,6,14,11,12
16,14,8,2,9,6,7,21,13,15
9,9,4,3,4,3,2,16,10,11
7,9,4,3,7,6,5,11,10,6
11,11,6,0,7,5,4,15,12,11
16,17,3,0,8,4,2,32,17,16
18,20,5,2,9,2,4,22,28,14
20,20,6,1,6,4,5,19,18,16
17,15,5,2,7,5,4,15,14,12
19,20,3,1,6,2,3,14,15,12
17,17,5,2,4,3,6,14,11,12
15,12,7,3,6,4,5,17,6,12
7,10,3,1,6,5,4,14,6,10
8,10,4,4,8,6,4,12,4,7
9,10,6,4,6,4,2,13,8,11
17,17,6,0,8,2,7,25,8,11
17,19,4,2,8,3,3,19,8,13
18,19,4,2,8,3,1,15,6,11
16,14,6,1,7,4,5,12,6,8
20,20,3,1,5,3,5,12,7,8
15,16,3,0,6,5,1,12,4,10
13,13,6,2,8,6,4,18,4,9
8,10,4,3,5,4,2,13,4,11
8,8,3,0,5,3,2,10,2,8
10,11,4,2,7,3,3,12,3,9
16,16,2,1,8,5,2,15,2,13
18,18,5,2,10,3,1,12,3,9
19,17,5,0,6,2,3,12,1,7
16,17,3,1,7,3,1,10,2,8
20,19,3,3,9,3,1,10,4,9
17,17,4,2,7,2,3,10,1,7
13,13,8,3,7,2,3,17,10,7
8,9,6,4,6,1,2,12,7,7
9,10,4,2,4,6,0,10,5,6
11,11,6,2,8,5,3,10,10,7
19,18,4,1,7,3,1,15,8,8
18,21,5,1,7,5,1,14,8,8
20,19,4,1,7,4,4,11,8,10
17,16,2,2,7,4,3,9,6,7
20,21,5,2,7,3,1,10,5,5
16,18,5,0,6,4,2,10,6,7
15,13,5,3,7,6,4,15,4,6
9,9,6,4,8,4,4,11,3,7
8,9,4,2,5,3,2,10,2,8
13,12,4,2,7,4,3,9,3,6
17,18,5,1,10,3,4,13,3,7
19,18,3,3,9,3,2,11,3,3
21,18,5,1,7,4,2,11,3,6
15,16,4,2,7,4,4,8,4,6
22,19,4,2,8,2,4,7,2,2
16,19,7,2,5,3,3,8,3,5
14,14,6,3,5,3,2,17,2,7
7,9,6,2,6,4,2,12,1,7
10,12,3,1,8,3,4,12,2,7
12,12,4,2,6,3,1,13,1,6
17,20,6,1,6,1,0,13,0,7
21,21,3,2,9,3,2,13,1,10
19,19,3,1,8,3,1,11,1,5
17,17,4,2,4,1,1,11,1,6
20,23,3,1,4,3,2,7,0,5
18,18,2,0,7,1,0,10,2,5
13,12,6,3,8,4,3,14,5,5
8,8,3,2,5,4,1,11,0,5
11,8,4,2,7,5,1,9,4,7
12,10,3,2,9,4,2,10,4,7
17,19,5,2,8,1,0,13,1,8
21,19,5,1,6,4,0,12,2,7
21,20,3,1,7,2,2,11,2,7
16,16,5,3,8,4,2,11,1,7
18,20,3,1,5,4,0,8,1,5
17,18,3,3,7,5,1,7,0,6
14,15,7,2,7,6,3,16,4,5
9,8,4,0,8,4,3,10,3,6
10,11,4,2,7,3,4,12,3,8
13,11,6,1,6,6,3,10,3,5
18,18,6,1,9,3,1,12,1,5
21,20,3,0,8,4,3,10,2,7
22,18,3,2,8,4,2,8,2,4
17,17,5,2,6,4,4,10,3,5
21,20,5,0,6,5,5,6,1,8
18,17,4,3,6,5,2,7,3,6
13,14,5,3,5,5,3,15,2,10
8,9,4,2,7,3,1,11,2,6
11,12,6,2,9,4,2,13,0,7
12,13,4,2,5,4,3,11,1,11
16,18,3,0,9,2,0,11,1,7
19,19,3,2,9,4,1,13,1,7
18,19,4,3,8,2,0,9,0,7
17,17,6,2,7,2,0,7,2,7
18,20,2,2,8,2,0,9,2,8
18,16,6,3,6,3,1,7,5,6
15,14,7,4,6,5,5,14,8,11
9,7,5,2,4,5,3,8,6,9
12,13,6,1,8,5,3,12,6,10
15,14,6,3,4,3,4,11,5,15
17,18,4,1,8,2,0,11,4,11
22,20,4,1,8,3,1,12,7,11
22,20,4,3,8,5,2,11,5,9
18,18,5,2,6,3,2,8,3,10
20,21,3,0,7,3,3,10,5,12
17,17,3,1,7,6,1,8,4,6
15,15,6,2,10,4,4,14,6,11
8,9,4,3,4,3,3,12,5,7
9,12,5,2,6,4,2,12,6,12
13,14,6,1,8,3,4,11,7,16
17,16,3,1,9,3,1,12,7,10
21,20,6,2,5,3,2,10,4,11
20,19,4,0,8,4,3,8,5,11
19,15,4,1,6,3,2,8,6,7
18,20,2,3,3,0,3,11,4,7
17,17,4,2,7,2,4,9,5,7
14,13,6,1,7,4,2,13,3,11
11,10,3,1,7,2,0,11,5,8
11,12,5,4,8,5,1,14,7,10
14,14,8,2,6,4,2,12,4,16
19,19,4,0,11,4,1,12,4,13
20,18,3,1,8,2,1,10,4,12
20,19,5,1,7,2,2,9,4,9
15,17,5,2,7,3,2,7,3,7
22,19,3,0,7,2,1,6,3,9
16,16,3,2,7,3,3,7,5,7
14,15,6,4,7,6,2,14,6,11
9,9,4,3,5,5,1,11,3,8
11,13,4,1,7,7,2,15,4,12
14,15,3,0,7,5,1,12,4,16
18,19,4,1,9,5,0,14,6,13
20,18,4,0,7,5,0,12,5,10
20,21,5,0,9,5,2,10,2,11
16,15,4,1,7,6,1,9,3,10
21,21,0,0,6,1,0,7,4,11
18,17,3,0,8,3,1,8,2,8
14,13,6,2,8,5,4,15,4,11
10,9,3,4,4,3,3,10,2,7
13,14,6,2,8,4,3,13,3,12
13,13,3,0,8,3,2,13,2,14
20,18,3,2,5,3,1,12,0,10
19,20,4,0,7,4,2,12,1,10
20,20,3,0,8,4,0,10,1,10
17,16,2,2,5,3,3,11,2,8
18,19,3,0,5,3,1,10,0,7
17,18,6,0,6,5,0,9,2,10
15,13,6,2,7,8,3,15,3,13
8,9,4,3,5,5,2,13,2,8
13,14,7,1,9,6,2,13,3,16
15,15,4,2,6,6,4,14,2,20
19,18,1,2,8,4,2,12,0,13
19,21,5,0,11,7,4,11,0,14
21,21,4,2,8,3,2,8,1,11
18,16,5,1,7,5,5,8,3,9
18,19,1,2,8,3,6,9,0,9
16,16,4,1,8,3,2,7,0,11
14,14,7,2,7,7,6,16,2,12
11,11,4,1,3,6,4,14,4,11
14,14,3,2,7,6,3,17,5,15
15,16,1,1,7,7,5,19,1,18
17,18,5,0,5,6,3,16,0,21
21,19,6,2,8,8,4,15,6,17
21,19,2,2,7,7,3,14,3,16
16,16,4,0,3,6,4,10,2,12
20,22,6,2,5,10,4,10,4,13
18,17,2,0,5,3,2,11,2,12
13,13,4,4,5,7,5,18,9,16
9,10,4,2,5,4,8,16,6,10
10,13,7,3,6,7,3,19,8,15
14,13,3,5,5,7,2,21,12,18
15,14,4,0,9,3,0,25,12,23
18,17,6,3,7,7,2,19,8,19
17,17,3,2,5,6,2,16,9,25
16,14,4,2,4,4,0,13,7,14
18,17,3,1,5,6,2,14,8,14
16,16,6,5,4,8,1,12,7,15
13,13,7,2,8,7,6,17,8,18
10,10,5,4,6,6,8,15,8,15
12,12,4,1,9,6,9,21,12,19
14,13,5,1,10,6,8,17,12,21
15,15,3,1,6,6,12,22,13,30
18,16,5,2,8,4,8,16,11,27
19,19,2,0,8,4,7,17,13,45
14,14,4,2,6,4,7,13,8,20
20,19,4,2,8,4,6,14,9,23
16,16,3,2,7,5,5,10,9,19
12,13,6,1,4,7,6,17,13,19
10,11,3,3,5,7,4,14,11,13
12,11,4,2,7,8,7,19,14,19
13,14,6,2,4,6,7,14,14,17
16,19,1,0,7,7,8,17,29,30
16,16,6,2,7,6,8,17,19,25
21,17,3,0,5,3,9,17,19,41
15,15,3,0,5,6,8,10,11,20
20,20,2,0,6,3,4,9,15,21
16,16,5,0,8,4,5,13,11,17
14,14,7,2,7,6,3,16,9,11
11,11,4,5,6,5,1,14,6,10
13,14,4,4,9,6,2,16,10,11
10,11,5,2,6,4,1,12,6,7
22,19,3,2,7,7,0,18,12,16
19,19,3,4,6,7,2,14,10,14
22,21,3,2,6,4,0,14,12,14
17,16,4,3,6,6,3,11,8,12
21,19,2,4,3,7,1,11,8,11
18,18,5,3,6,6,2,10,9,9
14,15,6,2,7,7,3,15,4,12
9,12,3,2,5,3,1,14,5,8
13,12,3,0,7,7,3,14,3,9
8,8,4,1,6,6,2,8,0,8
17,20,2,1,8,5,1,14,3,13
20,21,5,1,8,6,0,14,3,12
24,19,3,0,6,4,1,11,1,11
15,18,2,0,6,6,2,8,2,9
20,21,2,1,6,6,0,9,2,11
17,18,4,2,5,4,2,11,2,9
16,14,6,3,7,5,4,18,2,8
11,10,4,2,6,5,4,14,2,7
11,11,5,0,7,6,2,10,2,6
9,8,3,0,7,3,2,8,1,5
17,19,3,0,8,4,3,13,0,6
20,21,5,1,9,5,0,12,2,5
19,21,3,1,8,4,1,10,3,5
15,14,4,1,6,4,3,10,2,5
20,22,2,0,6,5,1,11,1,3
18,18,4,1,7,6,1,8,1,5
12,15,5,5,7,9,2,15,3,7
10,9,5,3,7,6,3,15,3,6
7,8,5,2,3,3,2,10,3,5
9,11,3,1,5,5,2,12,1,5
18,17,4,2,8,3,1,11,1,5
17,18,7,1,7,3,0,13,2,5
21,19,4,1,7,5,0,11,1,4
14,16,4,1,8,5,3,8,2,6
21,19,5,2,8,6,1,8,3,2
16,16,5,1,8,2,1,9,1,7
13,14,8,1,6,7,3,13,4,8
6,9,4,3,5,7,2,15,1,9
11,8,1,3,6,8,3,9,2,6
10,10,5,0,5,6,1,10,2,6
15,17,4,1,7,5,0,14,2,7
18,17,4,1,7,5,1,13,0,9
20,17,3,3,5,5,1,11,2,7
