"V2","V3","V4","V5","V6","V7","V8","V9"
15,5,0,1,4,21,132,37
16,4,0,0,8,15,71,34
17,1,2,0,9,15,89,38
17,2,1,0,5,16,94,40
13,6,4,1,10,16,33,20
16,5,3,1,10,15,46,23
13,7,2,5,6,13,29,16
15,5,0,2,9,16,101,36
18,3,2,0,9,18,134,43
16,5,1,0,6,14,72,34
14,3,1,2,7,16,89,40
15,5,0,0,6,16,92,43
14,6,2,4,6,18,33,19
15,7,0,2,11,17,41,23
12,4,4,2,9,12,29,18
16,5,1,0,8,13,103,36
16,4,0,2,6,17,134,38
15,6,1,0,5,17,73,34
17,3,0,1,8,15,88,40
16,2,2,0,9,14,92,42
14,6,2,0,11,17,31,19
16,5,3,1,11,14,44,23
12,6,2,5,5,10,30,16
15,5,0,1,8,17,102,32
20,4,0,0,10,20,133,39
15,4,2,1,7,13,72,34
13,3,0,2,7,14,86,35
15,6,0,0,2,14,89,40
11,7,3,3,7,13,32,17
15,6,1,2,10,17,43,22
13,6,5,1,8,11,28,19
14,3,3,2,8,12,103,33
15,4,1,3,7,12,134,38
16,6,0,0,7,14,72,33
15,3,2,0,7,15,91,37
15,3,1,0,7,13,97,41
15,5,5,0,9,17,34,19
12,4,3,2,11,14,42,21
11,6,3,4,7,10,30,16
16,5,0,0,5,16,106,31
16,4,5,0,8,17,133,40
16,2,2,1,11,14,73,31
14,3,0,4,7,15,92,36
14,6,2,0,4,13,96,37
16,6,3,5,8,16,36,19
15,8,1,2,11,16,45,22
13,8,2,2,9,14,28,18
17,2,1,2,7,16,106,34
17,3,0,0,7,16,133,39
15,8,0,0,5,17,74,30
14,4,2,0,5,16,90,38
19,3,0,0,10,13,96,41
15,6,2,3,9,15,33,19
16,4,3,1,13,17,47,24
13,5,1,3,9,11,29,18
14,6,0,3,8,15,107,32
17,3,0,1,4,19,136,37
18,2,1,0,8,13,72,35
16,4,0,3,9,13,91,36
15,4,0,0,6,16,100,40
17,5,3,3,9,16,36,19
14,6,0,4,10,16,45,23
13,6,4,2,8,14,30,18
16,1,2,0,8,17,106,35
19,3,0,1,10,17,136,39
15,5,0,2,7,16,74,30
16,3,2,0,4,16,91,36
18,2,0,0,5,14,95,44
14,7,4,2,9,18,34,20
15,5,4,2,11,17,42,24
13,7,1,3,9,14,29,19
15,5,0,2,9,17,106,33
17,4,0,0,5,16,137,39
16,3,1,0,7,17,73,34
17,8,0,0,8,15,92,35
14,6,0,5,5,14,96,40
14,6,5,0,10,17,33,21
15,8,4,0,10,15,46,22
13,5,5,4,6,13,31,17
18,3,1,1,7,18,105,37
19,5,0,0,9,17,135,41
17,5,0,1,10,13,75,31
15,0,0,3,7,13,92,38
18,6,1,2,5,16,97,43
14,7,2,5,9,17,35,19
12,6,1,1,8,15,44,24
13,5,5,3,9,12,28,16
16,5,0,1,9,15,105,34
15,8,0,0,6,15,139,38
15,4,2,3,8,15,74,35
17,1,1,0,7,18,90,36
15,6,0,0,5,13,98,38
16,6,5,2,10,17,35,20
15,7,0,2,11,15,45,21
11,8,2,4,8,12,29,18
16,2,0,1,5,16,106,35
19,4,2,1,5,19,136,40
18,8,0,0,9,16,74,32
15,4,0,0,7,14,95,36
18,1,1,3,7,15,96,43
14,8,2,5,11,16,36,20
14,5,3,3,10,17,46,24
13,6,5,3,7,13,29,20
17,5,1,0,10,16,107,32
15,6,1,0,9,16,138,39
17,3,0,2,4,16,74,33
18,2,0,0,7,15,94,39
18,6,0,0,10,15,100,41
16,5,4,2,11,18,33,18
15,8,0,1,11,16,45,22
12,5,2,4,8,12,30,18
18,3,0,1,7,17,105,35
18,5,2,0,9,19,136,42
15,6,1,1,7,15,76,32
15,6,0,0,9,14,93,38
19,4,0,0,6,17,98,46
14,4,2,2,8,20,35,19
16,6,3,3,9,16,43,24
14,5,4,4,8,14,30,18
13,6,0,0,9,17,107,32
18,6,0,0,8,17,136,39
17,1,0,4,8,16,74,35
15,3,2,0,8,18,96,38
13,7,0,0,5,15,102,40
16,5,4,2,9,19,34,20
15,7,4,2,11,16,47,21
14,8,2,4,10,14,31,19
19,2,0,1,8,18,105,36
19,5,2,0,6,19,139,41
13,4,1,2,8,15,77,33
14,4,0,1,7,16,94,35
18,3,0,0,4,17,99,45
13,7,2,3,8,17,35,20
18,5,0,3,10,17,45,23
15,6,4,4,6,16,30,20
14,5,3,2,8,18,108,34
17,5,1,0,9,17,139,38
17,2,0,0,7,16,74,32
16,1,2,2,4,17,94,39
14,4,1,0,7,13,103,44
15,5,3,3,8,19,35,23
15,7,4,3,9,16,46,22
14,7,2,3,9,12,30,17
17,3,0,1,7,17,106,35
18,3,2,3,4,20,139,41
14,3,0,0,8,15,77,35
16,5,0,0,9,14,94,40
18,5,1,0,7,17,99,42
15,7,5,3,9,18,34,21
17,5,4,1,9,13,47,23
12,8,4,4,9,12,30,17
15,5,0,2,6,19,106,32
17,2,0,0,7,18,139,43
16,2,1,0,7,14,75,35
17,4,0,0,7,15,95,37
15,4,1,1,6,19,100,41
14,7,1,0,10,17,35,19
17,8,0,2,10,17,42,21
14,4,3,4,9,14,31,20
15,3,1,1,7,15,108,35
16,6,0,0,8,17,138,41
17,5,0,2,8,18,77,34
19,3,1,0,6,15,93,38
16,5,2,0,7,15,100,44
15,4,3,1,7,20,34,21
15,5,3,1,11,15,44,24
13,7,4,2,9,13,32,18
15,7,0,2,7,18,106,33
19,4,0,0,5,21,137,38
16,1,1,1,8,15,78,37
15,4,1,0,10,15,95,41
17,8,1,0,4,18,101,44
13,8,4,2,10,18,36,18
16,9,0,4,11,19,44,24
16,5,2,4,8,13,28,18
16,1,3,2,7,15,107,35
17,3,0,0,9,19,140,41
15,6,0,0,7,15,76,33
17,4,0,2,5,17,94,38
18,5,0,1,8,17,100,45
14,4,2,4,8,18,34,19
16,3,6,3,12,15,44,22
